,lat,long,bedrooms,bathrooms,floors,waterfront,grade,condition,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,year_2014,quarter_0,quarter_1,quarter_2,price
8446,47.7151,-122.20299999999999,3,2.25,2.0,1,7,3,1200,2845,1200,0,32,0,1,0,0,0,342000
8447,47.7274,-122.35700000000001,2,1.5,3.0,1,7,3,1190,1265,1190,0,13,0,1,0,0,0,280000
8448,47.6666,-122.367,3,2.5,2.0,1,7,4,1650,1838,1270,380,27,0,1,0,0,0,453000
8449,47.5419,-122.271,2,2.5,2.0,1,7,3,1000,1092,990,10,14,0,1,0,0,0,220000
8450,47.6964,-122.34100000000001,3,3.25,3.0,1,8,3,1370,1227,1370,0,11,0,1,0,0,0,375000
8451,47.7635,-122.11200000000001,3,2.25,1.0,1,9,3,3040,52302,3040,0,13,0,1,0,0,1,1000000
8452,47.4527,-122.352,3,1.0,1.0,1,7,3,1520,7200,1030,490,64,0,1,0,0,1,226000
8453,47.3425,-122.179,4,2.5,2.0,1,9,3,3216,5902,3216,0,4,0,1,0,0,1,498445
8454,47.317,-122.182,3,1.0,2.0,1,6,4,980,2490,980,0,49,0,1,0,0,1,90000
8455,47.5932,-122.15899999999999,4,3.5,2.0,1,9,3,3130,52322,2430,700,7,0,1,0,0,1,975000
8456,47.6518,-122.384,3,2.5,2.0,1,8,3,1230,922,1080,150,9,0,1,0,0,1,399950
8457,47.3844,-122.43799999999999,3,3.0,2.0,2,9,4,1970,20978,1770,200,38,0,1,0,0,1,705000
8458,47.6813,-122.04799999999999,4,2.75,2.0,1,10,3,3660,150282,3660,0,28,0,1,0,0,1,730000
8459,47.733000000000004,-122.09,3,2.5,2.0,1,9,3,2180,40278,2180,0,33,0,1,0,0,1,580000
8460,47.7302,-122.10600000000001,4,2.5,2.0,1,10,3,3450,35100,3450,0,31,0,1,0,0,1,832500
8461,47.4326,-122.155,5,2.75,1.0,1,8,3,2540,27007,1520,1020,38,1,1,0,0,1,420000
8462,47.5951,-122.206,4,2.75,2.0,1,11,3,4270,25807,4270,0,22,0,1,0,0,1,1610000
8463,47.5472,-122.235,4,3.5,2.0,1,10,5,4440,20668,3240,1200,53,0,1,0,0,1,1730000
8464,47.6308,-122.238,5,2.5,2.0,1,8,4,2870,16238,2870,0,56,0,1,0,0,1,1555000
8465,47.7421,-122.089,3,1.75,1.0,1,7,3,1750,16748,1330,420,40,0,1,0,0,1,435000
8466,47.6991,-122.235,4,2.75,2.0,1,10,4,3190,19513,3190,0,36,0,1,0,0,1,2125000
8467,47.7643,-122.273,3,2.25,1.0,1,7,3,2620,10659,1660,960,42,0,1,0,0,1,469000
8468,47.5706,-122.163,4,2.25,1.0,1,8,4,2410,16650,2410,0,53,0,1,0,0,1,711800
8469,47.6558,-122.135,4,2.5,1.0,1,8,3,2520,13156,1520,1000,39,0,1,0,0,1,565000
8470,47.4185,-122.20700000000001,3,1.75,1.0,1,7,4,1910,10230,1290,620,54,0,1,0,0,1,250000
8471,47.2823,-122.333,3,1.75,1.0,1,7,4,1280,10016,1280,0,43,0,1,0,0,1,215000
8472,47.535,-122.056,3,1.75,2.0,1,8,3,2270,10136,2270,0,39,0,1,0,0,1,575000
8473,47.457,-122.27,3,2.5,1.0,1,7,3,1560,9600,1210,350,54,0,1,0,0,1,324950
8474,47.7167,-122.20200000000001,3,1.5,1.0,1,7,3,1240,15867,1240,0,56,0,1,0,0,1,355000
8475,47.37,-122.15100000000001,3,1.75,1.0,1,6,3,1240,10361,1240,0,31,0,1,0,0,1,192000
8476,47.6269,-122.1,4,2.75,1.5,1,8,5,2110,8190,2110,0,52,0,1,0,0,1,746000
8477,47.753,-122.31700000000001,4,2.25,1.0,1,7,3,2200,8384,1250,950,59,0,1,0,0,1,425000
8478,47.4639,-122.17,5,2.5,1.0,1,7,4,2390,8775,1270,1120,38,0,1,0,0,1,358000
8479,47.3666,-122.084,3,2.0,1.0,1,7,3,1670,6824,1300,370,28,0,1,0,0,1,223000
8480,47.7243,-122.03200000000001,2,2.5,1.0,1,8,3,2390,7489,2390,0,11,0,1,0,0,1,699950
8481,47.4398,-122.15100000000001,4,2.5,2.0,1,9,3,2250,6840,2250,0,31,0,1,0,0,1,395000
8482,47.5333,-122.294,4,3.0,2.0,1,7,3,1800,2500,1800,0,18,0,1,0,0,1,250000
8483,47.4997,-122.31700000000001,2,1.0,1.0,1,6,4,1130,8160,1130,0,66,0,1,0,0,1,207000
8484,47.571000000000005,-122.374,4,3.5,2.0,1,9,3,3050,7020,2050,1000,34,0,1,0,0,1,750000
8485,47.6881,-122.34200000000001,3,2.0,1.0,1,7,3,1580,5289,870,710,78,0,1,0,0,1,563000
8486,47.6769,-122.37100000000001,3,2.0,1.0,1,7,4,1580,4010,790,790,109,0,1,0,0,1,489950
8487,47.4477,-122.204,4,3.5,2.0,1,8,3,3273,5115,2671,602,4,0,1,0,0,1,485000
8488,47.6157,-122.287,4,3.75,2.5,1,9,5,3770,4000,2890,880,102,0,1,0,0,1,1495000
8489,47.5202,-122.39299999999999,5,3.25,2.0,1,9,3,3230,5000,2350,880,16,0,1,0,0,1,815000
8490,47.511,-122.359,1,1.0,1.0,1,5,3,560,5700,560,0,71,0,1,0,0,1,106000
8491,47.5791,-122.39200000000001,3,2.0,1.0,1,7,5,2080,5750,1040,1040,92,0,1,0,0,1,660000
8492,47.3552,-122.015,3,2.5,2.0,1,7,3,1690,4102,1690,0,15,0,1,0,0,1,295000
8493,47.7239,-122.164,3,3.0,1.0,1,9,3,2330,10327,2330,0,20,0,1,0,0,1,612000
8494,47.533,-122.354,5,2.75,1.0,1,7,3,1540,4000,1140,400,28,0,1,0,0,1,357000
8495,47.6078,-122.307,3,1.0,1.5,1,7,3,1390,2640,1230,160,115,0,1,0,0,1,345000
8496,47.6557,-122.348,1,1.0,1.0,1,7,3,830,3200,830,0,94,0,1,0,0,1,525000
8497,47.6221,-122.325,3,1.5,2.0,1,7,3,1870,3300,1870,0,112,0,1,0,0,1,933000
8498,47.6321,-122.37100000000001,3,1.5,2.0,1,8,5,2160,2260,1620,540,101,0,1,0,0,1,900000
8499,47.6211,-122.15299999999999,2,1.5,2.0,1,8,4,1510,2001,1510,0,33,0,1,0,0,1,445000
8500,47.4659,-122.189,3,1.5,2.0,1,8,3,1200,2002,1200,0,52,0,1,0,0,1,140000
8501,47.6106,-122.31,2,1.75,2.5,1,7,4,1850,2530,1850,0,115,0,1,0,0,1,495000
8502,47.5328,-122.28200000000001,3,2.5,2.0,1,7,3,1320,3150,1320,0,13,0,1,0,0,1,299950
8503,47.6298,-122.321,3,2.75,2.0,1,8,3,1540,1251,1230,310,16,0,1,0,0,1,650000
8504,47.6795,-121.991,4,3.75,2.0,1,11,3,5150,453895,4360,790,21,0,1,0,0,1,2140000
8505,47.422,-122.066,2,1.0,1.0,1,5,3,720,212137,720,0,36,0,1,0,0,1,150000
8506,47.6306,-121.96799999999999,3,2.5,1.0,1,8,3,3610,26359,1950,1660,20,0,1,0,0,1,635000
8507,47.6576,-122.186,3,1.0,1.0,1,7,3,1630,16393,1630,0,49,0,1,0,0,1,437500
8508,47.5571,-122.14,4,3.75,2.0,1,11,3,7620,29536,5980,1640,13,0,1,0,0,1,1680000
8509,47.7616,-122.273,3,1.75,1.0,1,8,5,1760,11371,1760,0,59,0,1,0,0,1,455000
8510,47.5098,-122.47399999999999,2,2.25,1.0,1,8,4,2770,11884,1570,1200,49,0,1,0,0,1,645000
8511,47.585,-122.051,3,2.0,1.0,1,5,5,1160,13747,580,580,87,0,1,0,0,1,775000
8512,47.6188,-122.029,3,2.25,2.0,1,7,3,1620,12309,1620,0,31,0,1,0,0,1,473000
8513,47.7484,-122.291,4,2.0,2.0,1,8,4,2760,27631,1800,960,40,0,1,0,0,1,500000
8514,47.6309,-122.103,6,2.5,2.0,1,8,4,3190,12196,3190,0,39,0,1,0,0,1,664000
8515,47.6406,-122.101,4,4.25,2.0,1,9,3,4980,13000,3080,1900,36,0,1,0,0,1,1250000
8516,47.474,-122.125,3,1.0,1.0,1,6,4,1620,10610,1620,0,60,0,1,0,0,1,345000
8517,47.5585,-122.134,4,2.25,1.0,1,9,4,2920,17023,1690,1230,41,0,1,0,0,1,707000
8518,47.56,-122.14399999999999,5,3.0,1.0,1,9,4,3650,16600,1860,1790,40,0,1,0,0,1,1310000
8519,47.473,-122.149,3,1.75,1.0,1,7,4,1520,9600,1520,0,51,0,1,0,0,1,190000
8520,47.2951,-122.28399999999999,1,2.0,1.0,1,7,4,1150,9812,1150,0,56,0,1,0,0,1,227000
8521,47.2974,-122.366,4,1.0,1.0,1,7,3,1640,10455,950,690,55,0,1,0,0,1,218000
8522,47.2103,-121.999,3,2.0,2.0,1,7,3,1820,15068,1520,300,98,1,1,0,0,1,283000
8523,47.7551,-122.353,3,1.0,1.0,1,7,3,1980,9540,1080,900,69,0,1,0,0,1,396000
8524,47.3789,-122.213,4,3.0,1.0,1,7,4,2710,7199,1710,1000,51,0,1,0,0,1,258000
8525,47.553000000000004,-122.182,4,2.5,1.0,1,8,4,2010,9075,1310,700,59,0,1,0,0,1,510000
8526,47.6632,-122.20100000000001,3,2.75,1.0,1,7,3,2610,11290,1630,980,33,0,1,0,0,1,757000
8527,47.588,-122.251,2,1.0,1.0,1,7,5,820,3700,820,0,50,0,1,0,0,1,554000
8528,47.7062,-122.311,4,4.5,1.5,1,7,5,2690,7350,2690,0,69,0,1,0,0,1,500000
8529,47.7301,-122.223,4,2.75,1.0,1,7,3,2360,7716,1390,970,40,0,1,0,0,1,405000
8530,47.7262,-122.316,2,2.0,1.0,1,8,3,1400,10052,1400,0,61,0,1,0,0,1,431750
8531,47.7356,-122.198,3,2.0,1.0,1,7,3,1910,11576,1410,500,40,0,1,0,0,1,390000
8532,47.7678,-122.316,2,1.0,1.0,1,6,4,720,9520,720,0,71,0,1,0,0,1,195000
8533,47.7089,-122.20100000000001,6,1.75,1.0,1,7,3,2230,10080,1390,840,49,0,1,0,0,1,360000
8534,47.7444,-122.34100000000001,2,1.0,1.0,1,7,4,1000,8212,1000,0,71,0,1,0,0,1,305000
8535,47.7111,-122.211,8,3.0,1.0,1,7,3,3840,15990,2530,1310,57,0,1,0,0,1,575000
8536,47.7329,-122.291,3,1.5,1.0,1,7,4,1540,8110,1190,350,59,0,1,0,0,1,325500
8537,47.6982,-122.28200000000001,4,1.75,1.0,1,7,3,1730,6500,1250,480,73,0,1,0,0,1,700000
8538,47.4339,-122.167,4,2.5,1.0,1,7,3,1820,7575,1220,600,43,0,1,0,0,1,299000
8539,47.7132,-122.355,4,2.0,1.0,1,7,4,2280,7200,2280,0,62,0,1,0,0,1,500000
8540,47.7328,-122.198,4,2.25,1.0,1,7,4,1840,7575,1390,450,45,0,1,0,0,1,442500
8541,47.6981,-122.374,3,1.75,1.0,1,8,5,1560,7424,1560,0,78,0,1,0,0,1,592000
8542,47.5034,-122.245,4,1.75,1.0,1,7,3,2290,7380,1390,900,55,0,1,0,0,1,326000
8543,47.7055,-122.348,1,1.0,1.5,1,6,4,1230,9300,1230,0,100,0,1,0,0,1,349950
8544,47.506,-122.331,3,1.0,1.0,1,6,3,1710,10190,1310,400,69,0,1,0,0,1,340000
8545,47.303000000000004,-122.21700000000001,2,1.0,1.0,1,5,5,720,4120,720,0,103,0,1,0,0,1,150000
8546,47.6539,-122.395,4,1.75,1.0,1,8,4,2700,6000,1450,1250,65,0,1,0,0,1,725000
8547,47.3736,-122.13,3,2.0,1.0,1,7,3,1640,5650,1640,0,15,0,1,0,0,1,279000
8548,47.4795,-122.126,4,2.5,2.0,1,8,3,2420,5006,2420,0,5,0,1,0,0,1,505000
8549,47.2975,-122.35,4,3.25,2.0,1,8,3,3266,5398,3266,0,4,0,1,0,0,1,424950
8550,47.6127,-122.286,5,2.25,2.0,1,9,5,3440,5000,3440,0,117,0,1,0,0,1,1225000
8551,47.3511,-122.275,4,2.5,2.0,1,8,3,1912,5000,1912,0,6,0,1,0,0,1,353000
8552,47.6802,-122.35799999999999,4,1.75,1.0,1,7,4,2090,5050,1090,1000,102,0,1,0,0,1,775000
8553,47.3206,-122.39399999999999,3,2.5,2.0,1,8,3,1650,5000,1650,0,33,0,1,0,0,1,216300
8554,47.6783,-122.363,4,2.75,2.0,1,7,5,2640,3750,1840,800,107,0,1,0,0,1,750000
8555,47.5602,-122.37799999999999,3,2.0,2.0,1,7,3,1760,2875,1290,470,30,0,1,0,0,1,437500
8556,47.3665,-122.08200000000001,3,1.0,1.0,1,6,5,920,6460,920,0,49,0,1,0,0,1,189950
8557,47.6902,-122.368,4,2.5,1.5,1,7,4,2000,4700,1220,780,74,0,1,0,0,1,530000
8558,47.2603,-122.194,4,2.5,2.0,1,9,3,2578,4554,2578,0,4,0,1,0,0,1,400950
8559,47.6212,-122.296,2,1.0,1.0,1,6,3,700,3400,700,0,72,0,1,0,0,1,399000
8560,47.6799,-122.304,5,3.5,2.0,1,9,3,3420,4216,2520,900,10,0,1,0,0,1,925000
8561,47.6698,-122.325,3,1.75,2.0,1,8,3,2050,4080,2050,0,27,0,1,0,0,1,790000
8562,47.6645,-122.325,4,2.0,1.5,1,7,4,1530,4080,1530,0,106,0,1,0,0,1,664000
8563,47.6698,-122.325,4,1.75,1.5,1,7,3,2060,4080,1460,600,96,1,1,0,0,1,562000
8564,47.6604,-122.28,3,1.5,1.5,1,9,3,2390,4000,1690,700,82,0,1,0,0,1,978000
8565,47.653,-122.331,3,1.0,1.5,1,7,3,1600,3200,1600,0,109,0,1,0,0,1,488000
8566,47.6417,-122.325,3,1.75,1.0,1,7,3,2130,4400,1430,700,96,0,1,0,0,1,675000
8567,47.6864,-122.34899999999999,4,2.25,2.0,1,8,3,1880,3000,1760,120,109,1,1,0,0,1,616500
8568,47.6611,-122.346,2,3.0,3.0,1,8,3,1650,960,1350,300,3,0,1,0,0,1,559000
8569,47.6857,-122.34899999999999,3,2.0,2.0,1,7,5,1340,3000,1340,0,113,0,1,0,0,1,549000
8570,47.6783,-122.366,3,3.25,2.0,1,8,3,1530,1786,1200,330,11,0,1,0,0,1,560000
8571,47.5394,-122.368,2,2.25,2.0,1,8,3,1550,1827,1550,0,10,0,1,0,0,1,320000
8572,47.5552,-122.381,2,1.0,3.0,1,7,3,1270,1399,1270,0,18,0,1,0,0,1,370000
8573,47.6989,-122.31700000000001,3,1.5,3.0,1,8,3,1400,1091,1400,0,11,0,1,0,0,1,419500
8574,47.5761,-122.41,2,1.5,2.0,1,8,3,1130,1340,910,220,10,0,1,0,0,1,439108
8575,47.513000000000005,-121.85700000000001,2,1.0,1.0,1,7,3,1430,365904,1010,420,27,0,1,0,0,1,356000
8576,47.3602,-121.986,4,2.5,2.0,1,10,3,3410,179419,3410,0,14,0,1,0,0,1,774950
8577,47.6258,-122.005,4,3.5,2.0,1,11,3,4300,108865,4300,0,4,0,1,0,0,1,1450000
8578,47.2099,-122.04299999999999,3,1.0,1.0,1,6,4,1000,223462,1000,0,85,0,1,0,0,1,220000
8579,47.6997,-122.24,3,3.5,2.0,2,12,3,4490,56609,4490,0,25,0,1,0,0,1,3120000
8580,47.7568,-122.05,4,2.5,2.0,1,9,4,2870,35757,2870,0,41,0,1,0,0,1,480000
8581,47.733000000000004,-122.12899999999999,4,3.0,2.0,1,10,4,3370,47959,3370,0,37,0,1,0,0,1,905000
8582,47.7627,-122.07600000000001,4,1.75,1.0,1,8,4,2020,36400,1550,470,42,0,1,0,0,1,521000
8583,47.4193,-122.444,2,1.75,2.0,1,7,5,1980,44550,1280,700,41,0,1,0,0,1,428000
8584,47.3282,-122.198,3,2.5,1.0,1,8,3,2500,21780,1770,730,32,0,1,0,0,1,390000
8585,47.6078,-122.15700000000001,6,3.5,2.0,1,10,3,6563,32670,5153,1410,16,0,1,0,0,1,1300000
8586,47.5927,-122.20299999999999,4,1.75,1.0,1,7,4,2210,19025,1460,750,66,0,1,0,0,1,950000
8587,47.7422,-122.09700000000001,3,1.75,1.0,1,7,3,1530,26642,1180,350,30,0,1,0,0,1,410000
8588,47.7035,-122.164,3,2.0,2.0,1,8,4,2080,12094,2080,0,36,0,1,0,0,1,589950
8589,47.7404,-122.11,3,1.0,1.0,1,7,3,1290,12231,1290,0,42,0,1,0,0,1,323000
8590,47.6306,-122.288,5,4.75,2.0,1,10,4,5410,13431,5050,360,77,0,1,0,0,1,2544750
8591,47.4772,-122.26899999999999,3,1.0,1.0,1,5,2,1160,18055,1160,0,68,0,1,0,0,1,182000
8592,47.4437,-121.772,3,1.0,1.0,1,7,3,1230,10170,1230,0,39,0,1,0,0,1,255000
8593,47.5973,-122.177,4,2.25,1.0,1,9,4,2510,9963,2200,310,51,0,1,0,0,1,800000
8594,47.31399999999999,-122.0,3,2.0,1.0,1,7,3,1190,10299,1190,0,24,0,1,0,0,1,240000
8595,47.2579,-122.31200000000001,3,3.0,1.0,1,8,4,2430,10500,2150,280,35,0,1,0,0,1,272000
8596,47.7603,-122.169,4,1.75,2.0,1,8,3,2160,19283,2160,0,37,0,1,0,0,1,475000
8597,47.3155,-122.40100000000001,3,1.5,1.0,1,7,3,1080,9774,1080,0,50,0,1,0,0,1,218250
8598,47.5849,-122.17,3,1.5,1.0,1,7,3,1240,8738,1240,0,59,0,1,0,0,1,475000
8599,47.4877,-122.24,4,1.75,1.0,1,7,3,1850,8580,1140,710,58,0,1,0,0,1,315000
8600,47.3644,-122.31200000000001,3,1.0,1.0,1,7,4,1730,7950,1180,550,57,0,1,0,0,1,216000
8601,47.3113,-122.20700000000001,3,1.75,1.0,1,7,4,1420,8738,1420,0,52,0,1,0,0,1,234000
8602,47.4585,-122.205,2,2.0,1.0,1,7,3,1590,9375,910,680,35,0,1,0,0,1,290000
8603,47.5978,-122.116,3,1.5,1.0,1,7,3,1510,7642,1510,0,59,0,1,0,0,1,400000
8604,47.7686,-122.348,3,1.0,1.5,1,8,5,1570,11752,1570,0,88,0,1,0,0,1,415000
8605,47.1946,-122.00299999999999,3,1.0,1.0,1,7,3,1260,7897,1260,0,39,0,1,0,0,1,215000
8606,47.6096,-122.132,3,2.0,1.0,1,7,4,1670,8800,1150,520,57,0,1,0,0,1,520000
8607,47.5006,-122.334,3,1.0,1.0,1,6,3,960,8291,960,0,68,0,1,0,0,1,158800
8608,47.7764,-122.385,5,3.25,2.0,1,9,3,3970,8029,2970,1000,39,0,1,0,0,1,995000
8609,47.4943,-122.178,2,1.0,1.0,1,7,3,970,8874,970,0,50,0,1,0,0,1,210000
8610,47.5097,-122.181,4,2.0,1.0,1,5,4,1750,8116,1750,0,75,0,1,0,0,1,247000
8611,47.4096,-122.329,3,2.0,1.0,1,7,3,2620,10107,2620,0,36,0,1,0,0,1,394250
8612,47.7368,-122.337,3,2.5,1.0,1,7,4,2020,7800,1330,690,60,0,1,0,0,1,444950
8613,47.7136,-122.288,3,1.0,1.0,1,7,3,2020,8100,1170,850,62,0,1,0,0,1,450000
8614,47.7639,-122.363,3,2.0,1.0,1,7,4,1490,8847,1490,0,51,0,1,0,0,1,335000
8615,47.5271,-122.375,2,1.0,1.0,1,6,3,560,7560,560,0,74,0,1,0,0,1,249900
8616,47.3336,-122.26899999999999,3,2.25,2.0,1,7,3,2100,8163,2100,0,34,0,1,0,0,1,299900
8617,47.4169,-122.316,4,1.75,1.0,1,7,2,1830,5375,1060,770,56,0,1,0,0,1,260000
8618,47.7106,-122.286,4,1.75,1.0,1,7,4,1920,7455,960,960,79,1,1,0,0,1,571500
8619,47.3536,-122.31700000000001,3,2.25,1.0,1,7,3,1790,6930,1390,400,44,0,1,0,0,1,304500
8620,47.4834,-122.15899999999999,3,1.75,1.0,1,7,3,1300,9079,1300,0,32,0,1,0,0,1,331000
8621,47.6934,-122.166,3,2.5,2.0,1,9,3,3170,7187,3170,0,13,0,1,0,0,1,720000
8622,47.353,-122.00200000000001,4,2.5,2.0,1,10,3,3190,7941,3190,0,13,0,1,0,0,1,589450
8623,47.7006,-122.11200000000001,4,2.5,2.0,1,9,3,3060,6826,3060,0,14,0,1,0,0,1,775000
8624,47.7406,-122.31299999999999,4,2.0,1.0,1,7,3,1850,8827,1850,0,49,0,1,0,0,1,360000
8625,47.5908,-122.06200000000001,5,2.75,2.0,1,9,3,3460,7977,3460,0,7,0,1,0,0,1,858450
8626,47.3836,-122.184,3,2.0,1.0,1,7,3,1760,6600,1760,0,20,0,1,0,0,1,290000
8627,47.2883,-122.21799999999999,4,2.5,2.0,1,7,4,1788,10183,1788,0,28,0,1,0,0,1,294400
8628,47.497,-122.171,3,1.0,1.0,1,5,4,960,6500,960,0,64,0,1,0,0,1,225000
8629,47.7349,-122.238,4,2.5,2.0,1,9,3,2890,5801,2890,0,13,0,1,0,0,1,570000
8630,47.5692,-122.295,4,1.0,1.0,1,7,3,2410,6975,1510,900,61,0,1,0,0,1,325000
8631,47.4341,-122.14399999999999,4,2.5,2.0,1,7,3,1950,5451,1950,0,14,0,1,0,0,1,360000
8632,47.66,-122.28200000000001,3,1.5,1.5,1,9,3,1340,6000,1340,0,91,0,1,0,0,1,907000
8633,47.5224,-122.318,3,1.5,1.0,1,7,3,1870,9000,1120,750,95,0,1,0,0,1,350000
8634,47.5005,-122.26700000000001,2,1.0,1.0,1,7,3,860,5000,860,0,69,0,1,0,0,1,199988
8635,47.5209,-121.874,4,2.75,2.0,1,9,3,2700,5150,2700,0,9,0,1,0,0,1,515000
8636,47.6466,-122.321,5,2.0,2.0,1,9,4,2940,5500,2340,600,109,0,1,0,0,1,950000
8637,47.5474,-122.295,3,1.75,1.0,1,7,3,2080,5969,1080,1000,47,0,1,0,0,1,329950
8638,47.5001,-122.23100000000001,4,2.5,2.0,1,8,3,2330,7050,2330,0,20,0,1,0,0,1,335000
8639,47.3607,-122.038,4,2.5,2.0,1,8,3,2580,4818,2580,0,13,0,1,0,0,1,379950
8640,47.5198,-122.389,3,2.5,1.0,1,8,3,2430,5128,1270,1160,40,0,1,0,0,1,560000
8641,47.6574,-122.27799999999999,3,2.5,2.0,1,9,4,2280,5000,2280,0,92,0,1,0,0,1,1325000
8642,47.6703,-122.41,3,2.25,1.0,1,8,3,1970,4564,1470,500,59,0,1,0,0,1,625000
8643,47.5292,-122.316,2,1.0,1.0,1,5,3,840,4200,840,0,80,0,1,0,0,1,208417
8644,47.3594,-122.04,4,2.5,2.0,1,9,3,2800,4687,2800,0,13,0,1,0,0,1,399000
8645,47.5314,-122.37799999999999,2,1.0,1.0,1,7,5,960,5096,960,0,69,0,1,0,0,1,379500
8646,47.687,-122.37799999999999,3,1.0,1.5,1,7,4,1170,3348,1170,0,94,0,1,0,0,1,457000
8647,47.6272,-122.29,3,2.0,1.5,1,7,3,1990,3000,1230,760,110,1,1,0,0,1,569000
8648,47.6875,-122.309,2,1.0,1.0,1,7,4,850,2850,850,0,91,0,1,0,0,1,489000
8649,47.6601,-122.4,3,1.75,1.0,1,7,3,1080,1306,580,500,64,1,1,0,0,1,331000
8650,47.5648,-122.294,2,1.75,2.0,1,8,3,1270,1916,1270,0,6,0,1,0,0,1,340000
8651,47.6651,-122.368,3,2.25,2.0,1,8,3,1280,1517,1080,200,10,0,1,0,0,1,495000
8652,47.5633,-122.29700000000001,3,2.25,2.0,1,8,3,2020,2750,1680,340,10,0,1,0,0,1,430000
8653,47.6538,-122.352,3,2.5,3.0,1,8,3,1909,1300,1766,143,12,0,1,0,0,1,630500
8654,47.4604,-122.339,2,0.75,1.0,1,6,3,900,9600,900,0,77,0,1,0,0,1,180250
8655,47.7368,-122.195,3,2.0,1.0,1,7,4,1720,7704,1160,560,49,0,1,0,0,1,402000
8656,47.6788,-122.03399999999999,3,2.5,2.0,1,7,3,1690,4000,1690,0,14,0,1,0,0,1,452000
8657,47.6888,-122.34700000000001,3,1.0,1.5,1,7,5,1620,3000,1620,0,90,0,1,0,0,1,599995
8658,47.7719,-122.255,4,1.75,1.0,1,8,3,1970,10358,1540,430,41,0,1,0,0,1,385000
8659,47.48,-122.336,4,1.0,1.0,1,6,3,800,8775,800,0,75,0,1,0,0,1,268750
8660,47.626000000000005,-122.11200000000001,3,2.75,1.0,1,8,5,2030,7700,1400,630,53,0,1,0,0,1,643000
8661,47.6163,-122.068,3,2.25,1.0,2,7,5,2750,6203,1620,1130,59,0,1,0,0,1,1650000
8662,47.5305,-122.277,3,1.75,1.0,1,6,4,1540,6273,770,770,67,0,1,0,0,1,263500
8663,47.5918,-122.295,2,1.0,1.0,1,6,5,670,1675,670,0,58,0,1,0,0,1,245000
8664,47.6844,-122.387,2,2.5,3.0,1,8,3,980,1013,980,0,10,0,1,0,0,1,334900
8665,47.5269,-121.92200000000001,4,4.0,2.0,1,10,3,5050,202554,3260,1790,18,0,1,0,0,1,1335000
8666,47.3344,-122.37,3,2.75,2.0,2,7,3,3230,75889,3230,0,93,1,1,0,0,1,1150000
8667,47.7386,-122.09100000000001,4,2.5,1.0,1,9,4,2780,35000,2780,0,33,0,1,0,0,1,674250
8668,47.3186,-122.289,3,1.5,1.0,1,7,3,1100,32700,1100,0,51,0,1,0,0,1,194820
8669,47.4831,-121.76700000000001,3,1.75,2.0,1,9,3,2180,14734,2180,0,28,0,1,0,0,1,488000
8670,47.5901,-122.198,4,2.75,1.0,1,8,4,2500,20000,1700,800,49,0,1,0,0,1,950000
8671,47.3991,-121.964,3,1.0,1.0,1,7,5,1090,22080,1090,0,51,0,1,0,0,1,267500
8672,47.6322,-122.21600000000001,6,3.5,1.0,1,8,3,4010,16200,2090,1920,63,1,1,0,0,1,1646000
8673,47.7206,-122.24799999999999,3,2.75,1.0,1,7,4,2100,20150,2100,0,63,0,1,0,0,1,530000
8674,47.5374,-122.213,3,3.25,1.0,1,8,4,2640,16090,1960,680,42,0,1,0,0,1,885000
8675,47.4694,-122.069,3,2.5,1.0,1,8,5,2080,16050,1360,720,40,0,1,0,0,1,418000
8676,47.3914,-122.169,3,2.25,2.0,1,8,4,2120,18500,2120,0,35,0,1,0,0,1,375000
8677,47.5501,-122.12799999999999,5,3.5,2.0,1,10,5,3180,14000,3180,0,21,0,1,0,0,1,760000
8678,47.6524,-122.184,4,3.5,2.0,1,10,3,3020,12750,3020,0,28,0,1,0,0,1,845800
8679,47.5265,-122.05,4,1.75,1.0,1,7,4,1520,15398,1370,150,58,0,1,0,0,1,533250
8680,47.7576,-122.37,2,1.75,1.0,1,8,3,1930,11200,1430,500,67,0,1,0,0,1,581000
8681,47.7393,-122.2,5,2.25,1.0,1,8,4,2480,12614,1860,620,39,0,1,0,0,1,585000
8682,47.4629,-121.743,4,2.25,1.0,1,7,4,1600,15312,1080,520,39,0,1,0,0,1,299500
8683,47.6285,-122.054,3,2.5,1.0,1,9,3,2420,11953,2420,0,28,0,1,0,0,1,570000
8684,47.5045,-122.27,3,1.0,1.0,1,6,4,1480,5600,940,540,71,0,1,0,0,1,200000
8685,47.5828,-122.118,5,2.75,1.0,1,7,4,2830,11795,1710,1120,58,0,1,0,0,1,628000
8686,47.6627,-122.18799999999999,5,3.0,1.0,1,10,4,4090,12850,2090,2000,32,0,1,0,0,1,1095000
8687,47.3692,-122.04700000000001,4,2.5,2.0,1,8,3,2560,43560,2560,0,29,0,1,0,0,1,390000
8688,47.3531,-121.98200000000001,3,1.0,1.5,1,5,5,1570,9650,1570,0,96,0,1,0,0,1,212644
8689,47.7341,-122.234,3,2.5,2.0,1,10,3,2990,9413,2990,0,12,0,1,0,0,1,659950
8690,47.6971,-122.101,3,3.25,2.0,1,10,3,3060,9055,2460,600,24,0,1,0,0,1,715000
8691,47.755,-122.21600000000001,5,3.5,2.0,1,9,3,3160,5175,3160,0,4,0,1,0,0,1,660000
8692,47.5407,-122.177,3,1.0,1.0,1,7,5,1340,9339,1340,0,58,0,1,0,0,1,345000
